Name,Yr,Team,G,AB,PA,H_b,1B,2B,3B,HR_b,R_b,RBI,BB_b,IBB_b,SO_b,BB%,K%,BB/K,BABIP_b,HBP_b,SF,SH,GDP,SB,CS,Def,ISO,wOBA,wRAA,AVG,OBP,SLG,OPS,WAR,wRC+,WPA,W,L,GS,CG,IP,H_p,HR_p,BB_p,SO_p,R_p,SV,BS,BK,ER,HBP_p,HLD,IBB_p,ShO,TBF,WP,HR/9,BB/9,K/9,K/BB,K-BB%,GB%,HR/FB,LOB%,ERA,BABIP_p,FIP,WHIP,Contract Yrs,Total Salary($),Avg Salary($)
Dan Haren,2013,Nationals,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,-0.61,10.0,14.0,30.0,0.0,169.2,179.0,28.0,31.0,151.0,92.0,1.0,0.0,1.0,88.0,7.0,0.0,0.0,0.0,717.0,8.0,1.49,1.64,8.01,4.87,16.7,36.0,13.0,70.3,4.67,0.302,4.09,1.24,1.0,13000000.0,13000000.0
David Ortiz,2013,Red Sox,137,518.0,600.0,160.0,90.0,38.0,2.0,30.0,84.0,103.0,76.0,27.0,88.0,12.7,14.7,0.86,0.321,1.0,5.0,0.0,21.0,4.0,0.0,-15.5,0.255,0.4,40.4,0.309,0.395,0.564,0.959,3.3,151.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29000000.0,14500000.0
David Ross,2013,Red Sox,36,102.0,116.0,22.0,13.0,5.0,0.0,4.0,11.0,10.0,11.0,0.0,42.0,9.5,36.2,0.26,0.321,1.0,0.0,2.0,3.0,1.0,0.0,5.8,0.16699999999999998,0.304,-0.9,0.21600000000000005,0.298,0.382,0.6809999999999999,0.8,85.0,-0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6200000.0,3100000.0
Delmon Young,2013,Phillies,103,334.0,361.0,87.0,60.0,16.0,0.0,11.0,30.0,38.0,20.0,0.0,78.0,5.5,21.6,0.26,0.306,4.0,3.0,0.0,8.0,0.0,0.0,-15.0,0.147,0.314,0.1,0.26,0.307,0.407,0.715,-0.8,98.0,-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750000.0,750000.0
Derek Lowe,2013,Rangers,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.17,1.0,0.0,0.0,0.0,13.0,16.0,3.0,3.0,8.0,13.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,0.0,57.0,0.0,2.08,2.08,5.54,2.67,8.8,55.8,25.0,47.6,9.0,0.317,5.97,1.46,1.0,1250000.0,1250000.0
Dioner Navarro,2013,Cubs,89,240.0,266.0,72.0,52.0,7.0,0.0,13.0,31.0,34.0,23.0,1.0,36.0,8.6,13.5,0.64,0.307,2.0,1.0,0.0,4.0,0.0,1.0,2.5,0.192,0.374,12.5,0.3,0.365,0.4920000000000001,0.856,2.1,139.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1750000.0,1750000.0
Don Kelly,2013,Tigers,112,216.0,251.0,48.0,35.0,6.0,1.0,6.0,33.0,23.0,27.0,1.0,28.0,10.8,11.2,0.96,0.226,2.0,4.0,2.0,4.0,2.0,0.0,-3.7,0.12,0.292,-4.4,0.222,0.309,0.343,0.652,0.1,80.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900000.0,900000.0
Edwin Jackson,2013,Cubs,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-4.06,8.0,18.0,31.0,0.0,175.1,197.0,16.0,59.0,135.0,110.0,0.0,0.0,0.0,97.0,5.0,0.0,7.0,0.0,777.0,14.0,0.82,3.03,6.93,2.29,9.8,51.3,9.9,63.3,4.98,0.322,3.79,1.46,4.0,52000000.0,13000000.0
Eric Chavez,2013,Diamondbacks,80,228.0,254.0,64.0,39.0,14.0,2.0,9.0,28.0,44.0,19.0,4.0,45.0,7.5,17.7,0.42,0.307,1.0,5.0,0.0,7.0,1.0,0.0,-3.7,0.197,0.344,6.0,0.281,0.332,0.478,0.81,0.8,114.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000000.0,3000000.0
Geovany Soto,2013,Rangers,54,163.0,184.0,40.0,22.0,9.0,0.0,9.0,20.0,22.0,20.0,0.0,60.0,10.9,32.6,0.33,0.33,0.0,0.0,1.0,2.0,1.0,2.0,4.7,0.221,0.348,4.9,0.245,0.328,0.466,0.794,1.1,114.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2750000.0,2750000.0
Gerald Laird,2013,Braves,47,121.0,141.0,34.0,25.0,8.0,0.0,1.0,12.0,13.0,14.0,0.0,23.0,9.9,16.3,0.61,0.337,3.0,1.0,2.0,4.0,1.0,1.0,2.8,0.091,0.333,2.1,0.281,0.3670000000000001,0.3720000000000001,0.7390000000000001,0.8,112.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3000000.0,1500000.0
Hiroki Kuroda,2013,Yankees,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,2.65,11.0,13.0,32.0,1.0,201.1,191.0,20.0,43.0,150.0,79.0,0.0,0.0,0.0,74.0,5.0,0.0,2.0,1.0,824.0,6.0,0.89,1.92,6.71,3.49,13.0,46.6,10.3,75.8,3.31,0.282,3.56,1.16,1.0,15000000.0,15000000.0
Hisashi Iwakuma,2013,Mariners,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,3.54,14.0,6.0,33.0,0.0,219.2,179.0,25.0,42.0,185.0,69.0,0.0,0.0,0.0,65.0,2.0,0.0,4.0,0.0,866.0,10.0,1.02,1.72,7.58,4.4,16.5,48.7,11.8,81.9,2.66,0.252,3.44,1.01,2.0,14000000.0,7000000.0
Ichiro Suzuki,2013,Yankees,150,520.0,555.0,136.0,111.0,15.0,3.0,7.0,57.0,35.0,26.0,4.0,63.0,4.7,11.4,0.41,0.285,1.0,2.0,6.0,6.0,20.0,4.0,5.5,0.081,0.281,-14.3,0.262,0.297,0.342,0.639,1.3,72.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13000000.0,6500000.0
J.P. Howell,2013,Dodgers,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.97,4.0,1.0,0.0,0.0,62.0,42.0,2.0,23.0,54.0,15.0,0.0,0.0,0.0,15.0,1.0,11.0,3.0,0.0,246.0,3.0,0.29,3.34,7.84,2.35,12.6,57.2,4.3,80.7,2.18,0.241,2.89,1.05,1.0,2850000.0,2850000.0
Jack Hannahan,2013,Reds,83,139.0,162.0,30.0,23.0,5.0,1.0,1.0,12.0,14.0,19.0,1.0,38.0,11.7,23.5,0.5,0.287,2.0,1.0,0.0,6.0,0.0,0.0,0.7,0.07200000000000001,0.277,-4.6,0.21600000000000005,0.317,0.28800000000000003,0.605,-0.2,70.0,-0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4000000.0,2000000.0
James Loney,2013,Rays,158,549.0,598.0,164.0,118.0,33.0,0.0,13.0,54.0,75.0,44.0,6.0,77.0,7.4,12.9,0.57,0.326,0.0,4.0,1.0,16.0,3.0,1.0,-5.0,0.131,0.339,11.7,0.299,0.348,0.43,0.778,2.6,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000000.0,2000000.0
Jamey Wright,2013,Rays,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.62,2.0,2.0,1.0,0.0,70.0,61.0,4.0,23.0,65.0,25.0,0.0,1.0,0.0,24.0,5.0,6.0,3.0,0.0,288.0,5.0,0.51,2.96,8.36,2.83,14.6,50.8,7.1,76.7,3.09,0.298,3.13,1.2,1.0,900000.0,900000.0
Jason Frasor,2013,Rangers,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.27,4.0,3.0,0.0,0.0,49.0,36.0,4.0,20.0,48.0,15.0,0.0,1.0,0.0,14.0,0.0,10.0,3.0,0.0,200.0,2.0,0.73,3.67,8.82,2.4,14.0,44.6,8.5,81.4,2.57,0.25,3.37,1.14,1.0,1500000.0,1500000.0
Jason Giambi,2013,Indians,71,186.0,216.0,34.0,17.0,8.0,0.0,9.0,21.0,31.0,23.0,0.0,56.0,10.6,25.9,0.41,0.202,4.0,3.0,0.0,8.0,0.0,1.0,-6.0,0.188,0.29100000000000004,-3.8,0.183,0.282,0.371,0.653,-0.7,81.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,750000.0,750000.0
Jason Grilli,2013,Pirates,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,2.29,0.0,2.0,0.0,0.0,50.0,40.0,4.0,13.0,74.0,15.0,33.0,2.0,0.0,15.0,1.0,2.0,0.0,0.0,202.0,1.0,0.72,2.34,13.32,5.69,30.2,33.0,8.5,80.6,2.7,0.327,1.97,1.06,2.0,6750000.0,3375000.0
Jason Marquis,2013,Padres,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,0.0,-1.31,9.0,5.0,20.0,0.0,117.2,111.0,18.0,68.0,72.0,61.0,0.0,0.0,0.0,53.0,4.0,0.0,2.0,0.0,518.0,2.0,1.38,5.2,5.51,1.06,0.8,52.3,18.2,77.3,4.05,0.261,5.65,1.52,1.0,3000000.0,3000000.0
Jeff Baker,2013,Rangers,74,154.0,175.0,43.0,24.0,8.0,0.0,11.0,21.0,21.0,18.0,1.0,48.0,10.3,27.4,0.38,0.333,2.0,1.0,0.0,5.0,1.0,0.0,-7.6,0.266,0.389,10.4,0.279,0.36,0.545,0.905,0.5,143.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1750000.0,1750000.0
Jeff Francis,2013,Rockies,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-1.2,3.0,5.0,12.0,0.0,70.1,89.0,12.0,24.0,63.0,54.0,0.0,0.0,0.0,49.0,1.0,0.0,2.0,0.0,324.0,5.0,1.54,3.07,8.06,2.63,12.0,46.8,15.6,61.7,6.27,0.344,4.54,1.61,1.0,1500000.0,1500000.0
Jeff Keppinger,2013,White Sox,117,423.0,451.0,107.0,89.0,13.0,1.0,4.0,38.0,40.0,20.0,1.0,41.0,4.4,9.1,0.49,0.269,0.0,5.0,2.0,14.0,0.0,1.0,-4.7,0.064,0.266,-17.1,0.253,0.28300000000000003,0.317,0.6,-1.7,62.0,-2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12000000.0,4000000.0
Jeremy Affeldt,2013,Giants,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-2.34,1.0,5.0,0.0,0.0,33.2,27.0,2.0,17.0,21.0,14.0,0.0,4.0,0.0,14.0,4.0,11.0,5.0,0.0,146.0,2.0,0.53,4.54,5.61,1.24,2.7,54.5,10.0,75.2,3.74,0.245,4.44,1.31,3.0,18000000.0,6000000.0
Jeremy Guthrie,2013,Royals,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.29,15.0,12.0,33.0,3.0,211.2,236.0,30.0,59.0,111.0,99.0,0.0,0.0,0.0,95.0,8.0,0.0,1.0,2.0,905.0,7.0,1.28,2.51,4.72,1.88,5.8,42.9,12.1,78.2,4.04,0.29600000000000004,4.79,1.39,3.0,25000000.0,8333333.333333332
Joakim Soria,2013,Rangers,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.71,1.0,0.0,0.0,0.0,23.2,18.0,2.0,14.0,28.0,10.0,0.0,0.0,0.0,10.0,1.0,6.0,2.0,0.0,101.0,2.0,0.76,5.32,10.65,2.0,13.9,51.8,11.8,76.2,3.8,0.28600000000000003,3.68,1.35,2.0,8000000.0,4000000.0
Joe Blanton,2013,Angels,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,-4.13,2.0,14.0,20.0,0.0,132.2,180.0,29.0,34.0,108.0,96.0,0.0,0.0,0.0,89.0,4.0,0.0,4.0,0.0,611.0,9.0,1.97,2.31,7.33,3.18,12.1,44.3,19.1,68.8,6.04,0.34600000000000003,5.12,1.61,2.0,15000000.0,7500000.0
Joe Saunders,2013,Mariners,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-2.68,11.0,16.0,32.0,2.0,183.0,232.0,25.0,61.0,107.0,117.0,0.0,0.0,0.0,107.0,4.0,0.0,5.0,0.0,820.0,5.0,1.23,3.0,5.26,1.75,5.6,51.2,14.5,68.7,5.26,0.332,4.72,1.6,1.0,6500000.0,6500000.0
Joel Peralta,2013,Rays,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.63,3.0,8.0,0.0,0.0,71.1,47.0,7.0,34.0,74.0,31.0,1.0,3.0,0.0,27.0,0.0,41.0,1.0,0.0,291.0,1.0,0.88,4.29,9.34,2.18,13.8,26.7,7.2,70.2,3.41,0.227,3.68,1.14,2.0,6000000.0,3000000.0
John Lannan,2013,Phillies,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,-0.94,3.0,6.0,14.0,0.0,74.1,86.0,6.0,27.0,38.0,48.0,0.0,0.0,0.0,44.0,5.0,0.0,1.0,0.0,332.0,2.0,0.73,3.27,4.6,1.41,3.3,52.4,7.9,63.9,5.33,0.313,4.37,1.52,1.0,2500000.0,2500000.0
John Maine,2013,Marlins,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,-0.08,0.0,0.0,0.0,0.0,7.1,15.0,2.0,5.0,7.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,40.0,1.0,2.45,6.14,8.59,1.4,5.0,44.4,25.0,58.1,12.27,0.5,6.73,2.73,1.0,625000.0,625000.0
Jon Rauch,2013,Marlins,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.78,1.0,2.0,0.0,0.0,16.2,23.0,1.0,7.0,15.0,14.0,0.0,0.0,0.0,14.0,1.0,1.0,3.0,0.0,80.0,1.0,0.54,3.78,8.1,2.14,10.0,45.5,5.6,57.4,7.56,0.393,3.47,1.8,1.0,1000000.0,1000000.0
Jonathan Broxton,2013,Reds,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,-0.49,2.0,2.0,0.0,0.0,30.2,27.0,4.0,12.0,25.0,17.0,0.0,3.0,0.0,14.0,4.0,12.0,2.0,0.0,133.0,0.0,1.17,3.52,7.34,2.08,9.8,46.2,11.8,69.5,4.11,0.261,4.68,1.27,3.0,21000000.0,7000000.0
Jonathan Sanchez,2013,Pirates,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,-0.86,0.0,3.0,4.0,0.0,13.2,25.0,7.0,8.0,15.0,18.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,75.0,0.0,4.61,5.27,9.88,1.88,9.3,39.6,36.8,67.5,11.85,0.419,9.71,2.41,1.0,1375000.0,1375000.0
Jonny Gomes,2013,Red Sox,116,312.0,366.0,77.0,47.0,17.0,0.0,13.0,49.0,52.0,43.0,3.0,89.0,11.7,24.3,0.48,0.298,6.0,5.0,0.0,6.0,1.0,0.0,-7.2,0.179,0.338,6.9,0.247,0.344,0.426,0.7709999999999999,1.1,108.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10000000.0,5000000.0
Jose Veras,2013,Astros,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.68,0.0,5.0,0.0,0.0,62.2,45.0,6.0,22.0,60.0,23.0,21.0,4.0,0.0,21.0,4.0,9.0,1.0,0.0,254.0,2.0,0.86,3.16,8.62,2.73,15.0,41.8,8.3,76.7,3.02,0.241,3.62,1.07,1.0,1850000.0,1850000.0
Josh Hamilton,2013,Angels,151,576.0,636.0,144.0,86.0,32.0,5.0,21.0,73.0,79.0,47.0,4.0,158.0,7.4,24.8,0.3,0.303,4.0,9.0,0.0,16.0,4.0,0.0,-9.0,0.182,0.319,2.7,0.25,0.307,0.4320000000000001,0.7390000000000001,1.9,105.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,125000000.0,25000000.0
Kameron Loe,2013,Cubs,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,0.0,-0.84,2.0,3.0,1.0,0.0,26.2,40.0,11.0,10.0,15.0,21.0,0.0,0.0,0.0,21.0,0.0,1.0,2.0,0.0,127.0,1.0,3.71,3.38,5.06,1.5,3.9,50.5,34.4,83.8,7.09,0.319,8.41,1.88,1.0,1050000.0,1050000.0
Kelly Johnson,2013,Rays,118,366.0,407.0,86.0,56.0,12.0,2.0,16.0,41.0,52.0,35.0,1.0,99.0,8.6,24.3,0.35,0.276,3.0,3.0,0.0,4.0,7.0,4.0,-3.8,0.175,0.314,0.0,0.235,0.305,0.41,0.715,1.2,100.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2450000.0,2450000.0
Kelly Shoppach,2013,Mariners,36,109.0,127.0,21.0,11.0,7.0,0.0,3.0,11.0,9.0,12.0,1.0,46.0,9.4,36.2,0.26,0.295,3.0,1.0,2.0,0.0,0.0,0.0,2.3,0.147,0.28,-3.3,0.193,0.28800000000000003,0.339,0.627,0.3,77.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500000.0,1500000.0
Kevin Correia,2013,Twins,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,-0.79,9.0,13.0,31.0,0.0,185.1,218.0,24.0,45.0,101.0,89.0,0.0,0.0,0.0,86.0,2.0,0.0,1.0,0.0,792.0,2.0,1.17,2.19,4.9,2.24,7.1,44.0,11.7,76.1,4.18,0.313,4.4,1.42,2.0,10000000.0,5000000.0
Kevin Slowey,2013,Marlins,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.63,3.0,6.0,14.0,0.0,92.0,106.0,12.0,18.0,76.0,44.0,0.0,0.0,0.0,42.0,4.0,0.0,0.0,0.0,395.0,1.0,1.17,1.76,7.43,4.22,14.7,28.7,9.4,75.5,4.11,0.33,3.81,1.35,1.0,750000.0,750000.0
Kevin Youkilis,2013,Yankees,28,105.0,118.0,23.0,14.0,7.0,0.0,2.0,12.0,8.0,8.0,1.0,31.0,6.8,26.3,0.26,0.292,5.0,0.0,0.0,4.0,0.0,0.0,-3.6,0.124,0.29,-2.2,0.219,0.305,0.343,0.648,-0.5,79.0,-0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12000000.0,12000000.0
Koji Uehara,2013,Red Sox,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,4.18,4.0,1.0,0.0,0.0,74.1,33.0,5.0,9.0,101.0,10.0,21.0,3.0,0.0,9.0,1.0,13.0,2.0,0.0,265.0,1.0,0.61,1.09,12.23,11.22,34.7,40.4,6.8,91.7,1.09,0.188,1.61,0.57,1.0,4250000.0,4250000.0
